"0","all the volcanoes are in that area  you want to genocide us white ppl ? lol"
"0","sorry  i don't buy this . anarchists are at war with isis in syria . they're soft on islamism but not the isis variety ."
"0","trumpkin thinking for sure ! funny !"
"0","white people kill each other more ! whites killed other whites in world 1-2"
"0","no doubt trump not calling out antifa / leftists violence has emboldened the little domestic terrorists . great job  trump !"
"0","coming to america and worse ! isis flag over the white house . thanks dumbocrats !"
"0","rashard wright is an antiwhite extremist at #wearevbschools he actively promotes black issues & white guilt . this is why"
"0"," what hateful ideology ? recognizing your open lies ?  "" christmas is not a european tradition "" "" - yes it is  as countless historians have documented it's rise in rome and dissemination throughout the european continent and the world  at the hands of europeans . """
"0","millions huh ? haha . the people he killed & his theory behind how to protect the existence of the white race is why"
"0","so what happened today ? what did the court say ?"
"0","long live red white and blue  white signifies purity and innocence ; red  hardiness and valor ; blue  vigilance  perseverance  and justice"
"0","good ! i hope we dont have anything to do with such an evil man"
"0","he's a shameless israel first cuck  masquerading as some sort of libertarian thought leader"
"0","lame as attempt at black speak ... white people ..."
"0","soooo.who would go to the white house ?"
"0","im so glad people are realizing this is not a black / white / brown issue but a struggle"
"0","can you name any such antifa groups ? because all i've heard in the media are about violent alt right nazis ."
"0","religious freedom law struck down in mississippi"
"0",": it's a university . universities  no matter where they are  are always more liberal than their surrounding communit"
"0","gujarat has donated more than 8 lacs unit of blood last year & more importantly 1.3 % of total population of state came forward 2 donate blood"
"0","dallas shooting suspect micah johnson wanted to kill white people will spin this  blame guns"
"0","even better town . george wallace was from clio"
"0","white nationalists are threatening civil war if america doesnt become racist ."
"0","new video from of on the #waronwhites - #tcot #tgdn #nrx"
"0","then you own your own venue for meetings and socials . white patriots need such facilities !"
"0","great quotes al the time.this is more white people trying to tell everybody what's best.they don't know what black people want"
"0","fake government and bogus media - renegade tribune #withjewswelose"
"0"," the whole  "" states ' rights "" "" issue was over the rights of the states to allow people to own other people as property . """
"0","stalin and mao were feared but fuhrer was adored by his people . look at his charms ."
"0","real headline : potus baits social conservatives about gender-pacolypse to distract from epic fails ."
"0","i guess southerners mock tax cuts like wallace is doing too huh ."
"0","we have lots of good people in atlanta though"
"0","twelve incredibly british phrases the rest of the world doesn't understand"
"0","how come you hate muslims so much ? i thought white supremacist nazis like you hated jews"
"0","trump is a racist . that has never changed . he always was . him at the wh empowered these fringe groups to show their face in the open"
"0","add me on xbox my gamertag is : flwz h y p e z"
"0","fair's advertisements have been rejected because of racist content . fair leaders have ties to white supremacists groups ."
"0","but monarchy stabbed white people in the back tooemperors have stabbed white people in the backno e"
"0","jewrys move to shut down online anti-semitism via"
"0","senate has the votes & should improve ( reconciliation ) bill to repeal obamacare  keep #defundpp - david christensen"
"0","why did he first call white people n * * * a ? ? ?"
"0"," so your source is the known for their white nationalists views and support of race realism  "" pseudo science ? "" "" """
"0","very active in the sixties  seventies and up to early eighties . published the thunderbolt newspaper . hq was in ga"
"0","goals of eradication of poverty  better quality of life  strong nation are clear . it is the method that requires genius ."
"0","looks like white have nots ."
"0","you think fb is anti-white ?"
"0","i've been harassed by white dudes . didn't make me hate all white ppl . just the racist ones"
"0"," the only people who think you can have  "" equality for everyone "" "" are people who dont believe in anything """
"0","how ironic a group called anonymous is robbing another group of their anonymity : ~ + #hoodsoff #kkk"
"0","14 reasons i am a white nationalist | stand or die"
"0","the worst part about ' doxing ' antifa is that they can't really suffer social or employment consequences"
"0","burning down your own city and stealing from your community is not justice it's illegal looting !"
"0"," rt people will object  "" but the famous  large kill count  intricate ones are white ! "" "" - well yes  anything advanced / intricate / noteworthy is . """
"0","why are you evil people on twitter . you have . stay there . it's the racist ghetto ( get it ? ) ."
"0","#altright press conference live now"
"0","we are an existential threat ... to the media and to the profits of the big corporations for whom the med"
"0",": . poll flawed - didn't offer option of enforcement - not just amnesty or deportation #iowadebate"
"0","can somebody in the alt-right make a good picture collection of fashy hair cuts with good angles . gotta go get it pretty soon ."
"0","via mali : islamic jihadists shell troop-heavy area around gao airport #tcot"
"0","the connections run through nait and involve saudi funding . and as wd muhammad said  with saudi money comes saudi perspective"
"0","  "" i call on pres . obama & his party to withdraw their opposition to the pain capable unborn child protection act . "" "" - #theyfeelpain """
"0","the libertarian legend"
"0","dramatic rise of white flight in britain : masses of white families escape from multiracial areas | via"
"0","the white house is now a sanctuary city by this definition"
"0","in wenen gesproken over religious persecution : europes role in highlighting & preventing martyrdom"
"0","is at the cutting edge of white advocacy ."
"0","poland uncovers thousands more staff at auschwitz death camp : more members ! more possibility of trials ! poland u ..."
"0","via : ghana : muslim leader says boko haram is not an islamic group #tcot"
"0","we aren't white supremacists . we're white nationalists . we just think that white"
"0","when you've got 60k people marching  you can have a couple of fit guys with decent fashio"
"0","media never let a good disast"
"0","! you've seen my top 5 villains of the bible . here are my top five heroes . # 1 ? satan of course . who's yours ?"
"0","pl write a cheque"
"0","puma - brad is a white supremacist who is going to join the pro-cop bs and wave his white power flag in #ferguson"
"0","advanced but still subject to human nature . theres always people who are going to be dis"
"0","it's about internationalism ( communism / socialism ) vs . nationalism ( zionism / nationalism )"
"0","you kill or beat gay people in israel or the western hemisphere your going to jail ."
"0","the wall is racist and xenophobic and by extension youre racist and xenophobic . delete your account  and disband your organization ."
"0","lol  false causation . he was mentally ill . he didn't need facts to go kill people  just evil ."
"0","it is time for churches to bear the entire cost of evangelizing #faith to troops . abolish #military chaplain positions ."
"0","  "" white males "" "" """
"0","2 / besides benching more often and with higher 1rm percentages  make sure you aren't neglecting low hanging fruit ."
"0","having it in ga  tn  or ky would make it regional  which isn't bad ( & personally more conven )  but woul"
"0","we appreciate all retweets ! please continue to spread the truth and support #nationalsocialism ! #workingclass #norefugees #buildthewall"
"0"," rt  "" : what our race has lost : a look at the last of the aryans of asia | more : "" "" ; """
"0","a couple days from now you won't be able to find a single person who was ever in the #cruzcrew"
"0","video : black on white murders grow more sadistic in south africa via"
"0",": canada : jews most targeted for hate crimes  hate crimes against muslims decrease |"
"0","obama was a racist . anyone who buddies up with is a racist in my book ."
"0","things begin to make sense once you accept the fact that we pundits are smarter and better than the vast majority of people in our culture ."
"0","africa is oppressed by systematic white supremacy just like the us . the syst"
"0","black and hispanic babies comprised 78 % of nyc abortions ( ) . naacp yawns  sues ."
"0","are you watching iron sky right now ? i just made this picture as well  see attached . #anp #nazi #kkk #synonym"
"0","top reasons to fear shariah in america . #rt #counterjihad #tcot #terrorism"
"0","all the pundits laughed when trump entered the race and were certain he would flop in the south"
"0",". is a hate group . #marchagainstsharia is a hate rally . full stop ."
"0","  "" what nationalism in eastern europe can teach the west "" "" by john morgan rt : """
"0","miller county  ga is 70 % white . so  virtually 100 % of white voters here must have voted for trump"
"0",": boston is no victory for antifa . if it were in oxford  mississippi  or houston  tx  it really would be ."
"0","if only he had massive oil pipeline to hide said chemicals"
"0","educate yourselves abt : melbourne islamic conference hides faces of female speakers via"
"0","#livestreaming 12pm est todaymena briefingexperts speak on #is & #gjm"
"0","israel is too white  it needs more diversity #openbordersforisrael"
"0","if antifa were the isis of america all you white supremacist wouldn't be here anymore . way more progressive people than white supremacist"
"0","get btfo . plus  how stupid do you have to be to not think feds are infiltrating pro-white groups ?"
"0","race realism stares people in the face . they refuse to acknowledge it ."
"0","white family look so awesome"
"0","nope  dont love it  racist ."
"0"," ' holocaust ' debate / comments / news  "" survivor "" "" witnessed british arrival at auschwitz + child rapist polans ... """
"0","rudolf hess ' last words before final jugdment in colour ( video ) | more : via"
"0","they even pick on the white power ranger ..."
"0","white separatist author weissberg on : : :"
"0","the racial order of prisons : via #prison"
"0","white people in red states ."
"0","i wonder why racist folks don't like to be called racists ? #ferguson"
"0","post-fall of saigon ~ europe took less than a quarter million vietnamese refugees"
"0","15 year old white danish girl blinded by african muslims in racially motivated hate crime | more : via"
"0","no . americans first"
"0","#hitchingpost still in search of a gay couple to attack their #religiousfreedom #pleasehelp #lgbt"
"0","get out of our america white supremacist corrupt gop paid lying shyster tinytrump shills !"
"0"," no . kkk is :  "" white anger fueled by insecurity / envy ; racist ... violent mob mentality ... lynchings ... participants not held accountable . "" "" """
"0","black lives matter"
"0","if only white supremacists were like the hutterites ..."
"0","i don't think killing your own child would cause you to care about the future of someone else's child #altright"
"0","the #altright is a mask for racism and isolationism . #whitepropaganda"
"0","white nationalist white supremacists . white nationalists just want america to remain a majority white country ."
"0","sad that white america's biggest moral stand is driving through chik-fil-a or canceling cable . #nflboycott"
"0","media matters is calling for a progressive ministry of truth to censor social media in order to control the narrative"
"0","which should be disavowed - the alt-right or twinks for trump ? so far only the alt-right has been denounced"
"0","there's is and should be zero place in america for sicko's like you all ( kkk ) ."
"0"," rt ' django unchained ' producer on ' selma ' oscar snubs : did voters have  "" racial fatigue "" "" ? ( guest column ) via """
"0","how do you get rid of an ( ( ( enemy ) ) ) that now controls tax  intelligence  justice education  media and potus ?"
"0","soon  the would-be murderers of jews / christians no longer will have their greatest champion in our white house"
"0","president obama serves up hypocrisy as main course in his talk at prayer breakfast . #nbpicks"
"0",": they often try and identify nationalism with ' hate ' which is really a broad brush in generali call it a d"
"0","point is-they also  exclusively have dna markers of levant-all jews from there ."
"0","she is a vile woman . and the face of the democrat coastal party . such intolerance . 2b expected though ."
"0","must watch : holocaust mind control"
"0","real #unemployment at 15 % - this corrupt system has no desire to improve the lives of the #workingclass -"
"0","what is white supremacy ?"
"0","i love my white friends and white family . but because of this they consider me a racist . #wednesdaywisdom"
"0"," rt they've shifted from labeling everyone  "" white supremacists "" "" to "" "" white nationalists "" "" which is odd . """
"0"," they're all  "" that better be a white man ! "" "" ... """
"0","sure they have . crime statistics tell otherwise . but hey whitey is always to blame right ?"
"0","respectfully i don't think ba ever argued for an ethno state  just white rights . he's a nice guy at the end of the day ."
"0","moly is a race realist sympathetic to white nationalism . not in same category as other two ."
"0",": yadav singh  amitabh n sedition case will finish mulayam sp n bsp . high time bjp acts . deal with trojans first"
"0"," email update published with o yuki conjugate  "" tropic "" "" lp and cd """
"0","download free my new song titled w . k . t . g click here"
"0","in america ~ very few media personalities journalists columnists are of real ethnic-german heritage"
"0","new cdc data shows that while all other demographic groups in america are living longer  white americans 45-55 are dying at alarming rate"
"0","plus they are racist too . always have been . always will be . here's 100 + facts proving dems are racist"
"0","their site is meant to scare people ... illegals murdering white citizens . nothing about radicalized white american men murdering people ."
"0","ocala mayor linked to the ! #sayfie"
"0",": mi : qur'an-burning pastor jones jailed ovr planned mosque protest : jailed 4 planning a protest ?"
"0","muslim man threatens to kill japanese airport customs officials & dares them to kill"
"0","brutal black-on-white abduction and murder of a little white girl in ms"
"0",": a tribute to the white race . take a stand for your people  #wakeup ! #loveyourrace #aryan #arizona #blog"
"0","when the says they're not racist ... what are you then ?"
